actor_id,gname,individual,claimed
2099,Concerned citizens,0,-9
2100,People's Alliance,0,-9
2101,Ninjas,0,-9
2102,Democratic Karen Buddhist Army (DKBA),0,-9
2103,Former Soldiers/Police,0,-9
2104,Right-Wing Youths,0,-9
2105,Afghan Merceneries,0,-9
2106,Islamic Renewal Movement,0,-9
2107,Egyptians,0,-9
2108,Anti-Narita Extremists,0,-9
2109,Shanty Dwellers,0,-9
2110,Central American Movement of Solidarity (MOSCA),0,-9
2111,Democratic Front for Renewal (FDR),0,-9
2112,Opossition 48 hour general strikers,0,-9
2113,Kenyan rebels from Uganda,0,-9
2114,Right-Wing Paramilitaries,0,-9
2115,Nomadic AFARS,0,-9
2116,Movement for Democracy and Development (MDD),0,-9
2117,Burmese Minority Group Pirates,0,-9
2118,National Democratic Alliance (NDA),0,-9
2119,Zairian Dissidents,0,-9
2120,Hutus Former Soldiers,0,-9
2121,Algeisk Wolves,0,-9
2122,All-Party Students Union,0,-9
2123,Jewish Fighting Organization (Eyal),0,0
2124,Khun Sa Guerrillas,0,-9
2125,Kalpar Tribesmen,0,-9
2126,Local landlord employee,0,-9
2127,Taliban,0,-9
2128,Peasant Self-Defense Group (ACCU),0,-9
2129,Hiroyuki Jo,0,-9
2130,Mazari Tribesmen,0,-9
2131,Liberia Peace Council,0,-9
2132,Tulawie Clan,0,-9
2133,Union members,0,-9
2134,Boer Sentries,0,-9
2135,M-19 Splinter,0,-9
2136,Supporters of opposing candidate Abdu Sakurtan,0,-9
2137,Kuki tribesmen,0,-9
2138,Vietnamese Detainees,0,-9
2139,Bavarian Liberation Army,0,-9
2140,Belarusian Liberation Army,0,-9
2141,Tribal Clash,0,-9
2142,Animal Liberation Front (ALF),0,0
2143,Pacific Popular Front,0,-9
2144,Sandinista Protester,0,-9
2145,United Wa State Army,0,-9
2146,St. Kitts Nevis Labor Party,0,-9
2147,Huria Kristen Batak Protestan (HKBP),0,-9
2148,Professional Killers,0,-9
2149,Rival Bangledesh Chhatra League Faction,0,-9
2150,U/I Militia Group led by Raul Martinez,0,-9
2151,Chinese Mafia,0,-9
2152,National Accord Movement,0,-9
2153,Al-Faran,0,-9
2154,Purbo Banglar Communist Party,0,-9
2155,Students  U of PNG,0,-9
2156,Party for Democracy anti-nuclear-test protesters,0,-9
2157,Armed Forces for a Federal Republic (FARF),0,-9
2158,Israeli extremists,1,-9
2159,Tripura Separatists,0,-9
2160,Anti-Establishment Nucleus,0,-9
2161,Tanzeem Ittehad - I - Ulema Qabail (Tiuq)Tribesmen,0,-9
2162,Commandos for A Popular alternative,0,-9
2163,Islamic Salvation Front (Palestine),0,-9
2164,Revolutionary Voice of the People (VPR),0,-9
2165,U/I Islamic Separatists,0,-9
2166,Miscreants,0,-9
2167,H-World/Heavenly Group,0,-9
2168,Kurdish Islamic Unity Party,0,-9
2169,Cuncolta Naziunalista,0,-9
2170,Movement for Self-Determination,0,-9
2171,Asbat al-Ansar,0,-9
2172,Pro-Government Students,0,-9
2173,Lavalas Supporters,0,-9
2174,Peasant Squatters,0,-9
2175,Dukhta-ran-e-Millat,0,-9
2176,E. Timorese Youths,0,-9
2177,Leftist youths,0,-9
2178,Tamil Nadu Liberation Army,0,-9
2179,Rival Activists,0,-9
2180,Anti-Abortion extremists,1,1
2181,Islamic Revival Movement,0,-9
2182,Sons of the Gestapo,0,-9
2183,Pro-Indonesia extremists,0,-9
2184,Algerian Moslem Fundamentalists,0,-9
2185,Slum Dwellers,0,-9
2186,Disgruntled Petroecuador workers,0,-9
2187,Supporters of Second Prime Minister Hun Sen,0,-9
2188,Former Student Hostel,0,-9
2189,leftist guerrillas-Bolivarian militia,0,-9
2190,Dignity for Colombia,0,-9
2191,Ethiopians,0,-9
2192,International Justice Group (Gama'a al-Adela al-Alamiya),0,-9
2193,Strike Enforcers,0,-9
2194,Supporters of President J-B Aristide,0,-9
2195,Evangelical Christians,0,-9
2196,Jammu and Kashmir Islamic Front,0,-9
2197,Anti - Election Demonstrators,0,-9
2198,Civil War Veterans,0,-9
2199,U/l men,0,-9
2200,Charlot Jacquelin Militant Front,0,-9
2201,Pro-State Militiamen,0,-9
2202,Direct Action Against Drugs (DADD),0,-9
2203,Cell for Internationalism,0,-9
2204,Inkatha Freedom Party (IFP),0,0
2205,Anti-Nuclear Society for a Silent Counter-Offensive (ANGST),0,-9
2206,Chechen Lone Wolf Group,0,-9
2207,National Council of Maubere Resistance,0,-9
2208,Chechen Rebels,0,1
2209,United Front for Nigeria's Liberation (UFNL),0,-9
2210,Student Militants,0,-9
2211,Karnataka State Farmers Association,0,-9
2212,Rival peasant band,0,-9
2213,Rival Afghan Group,0,-9
2214,Kosovo Liberation Army (KLA),0,-9
2215,Islamic Front for the Liberation of Bahrain,0,-9
2216,U/I Liberians,0,-9
2217,Social Christian Party (PSC),0,-9
2218,Thavar Caste,0,-9
2219,Palestinian Islamic Jihad (PIJ),0,0
2220,Rival caste,0,-9
2221,Irianese Tribesmen,0,-9
2222,Militant Peasants (NFI),0,-9
2223,Local Extremist,0,-9
2224,Bani Hilal Tribe,0,-9
2225,Phineas Priesthood,0,1
2226,National Socialist Underground,0,0
2227,Sudan Alliance Forces,0,-9
2228,GN-95,0,-9
2229,Gun runners,0,-9
2230,Black Mambas,0,-9
2231,Unidentified Infiltrators,0,-9
2232,Organization 544,0,-9
2233,Labor Union Leaders,0,-9
2234,Islamic Movement of Martyrs,0,-9
2235,Nihilists Faction,0,-9
2236,West Nile Bank Front (WNBF),0,-9
2237,Ikhwan Jammu and Kashmir,0,-9
2238,Last Alternative Guerrilla Front,0,-9
2239,Cambodian Gunmen,0,-9
2240,Jagrata Towhidi Janata (Rising Faithfuls),0,-9
2241,Saudi Hezbollah,0,-9
2242,Viviana Gallardo Command,0,-9
2243,Afridi Tribe,0,-9
2244,Turkish Revenge Brigade,0,-9
2245,Ranbir Sena,0,-9
2246,Phineas Priesthood,0,0
2247,Continuity Irish Republican Army (CIRA),0,-9
2248,Popular Revolutionary Army (Mexico),0,-9
2249,Kaingang Indians,0,-9
2250,Uighur Separatists,0,-9
2251,Chinese Illegal Immigrant,0,-9
2252,Self Defense Forces,0,-9
2253,Unarmed Algerian,0,-9
2254,Comando Bautista B,0,-9
2255,Lebanese male,0,-9
2256,Peasant protesters,0,-9
2257,Shinwari Tribe,0,-9
2258,Hanchongryun,0,-9
2259,Lashkar-e-Jhangvi,0,-9
2260,Bharat Zinc Workers,0,-9
2261,Kidnapping gang,0,-9
2262,Sipah-I-Mohammed,0,-9
2263,Jatav Caste,0,-9
2264,All Karanataka Youth Council,0,-9
2265,Ujjan Tribe,0,-9
2266,Beja Congress,0,-9
2267,Bahujan Samaj Party,0,-9
2268,The Organization for the Return of Legality,0,-9
2269,Lufa Tribesmen,0,-9
2270,Ethiopian Dongiro tribesmen,0,-9
2271,Anti-Bhutto demonstrators,0,-9
2272,National Renewal Party,0,-9
2273,Lord's Resistance Army (LRA),0,0
2274,Vanuatu Mobile Force (VMF),0,-9
2275,Al-Toaiman Tribesmen,0,-9
2276,Guaycaipuro Indians,0,-9
2277,National Council for Defense of Democracy (NCDD),0,-9
2278,Jamiat ul-Mujahedin (JuM),0,-9
2279,Earth Liberation Front (ELF),0,1
2280,Earth Liberation Front (ELF),0,0
2281,Indian Tigers,0,-9
2282,Uganda Federal Democratic Alliance (UFEDA),0,-9
2283,Fighting Guerrilla Formation,0,-9
2284,Children of November,0,-9
2285,Ticuna Indian,0,-9
2286,Revolted Persons of the Polytech School,0,-9
2287,Demonstrators,0,-9
2288,"National United Front for an Independent, Neutral, Peaceful, and Cooperative Cambodia (FUNCINPEC)",0,-9
2289,National People's Movement Coordination Committee,0,-9
2290,Tajik Rebels,0,-9
2291,Al-Masni Tribe,0,-9
2292,Revolutionary Nuclei,0,-9
2293,Lashkar-e-Taiba (LeT),0,0
2294,Bodo Liberation Tigers (BLT),0,-9
2295,Islamic Movement for Change,0,-9
2296,Justice Army for Defenseless Peoples,0,-9
2297,Boere Aanvals Troepe (BAT),0,-9
2298,Bosnian refugee,0,-9
2299,Islamist extremists,0,0
2300,Danish Neo-Nazi Group,0,-9
2301,Civil Servants and Unionists,0,-9
2302,Kamal Boulander Group,0,-9
2303,Pakistan Muslim League (PML),0,-9
2304,Institutional Revolutionary Party (PRI),0,-9
2305,Cambodian People's Party (CPP),0,-9
2306,Revolutionary Proletarian Army,0,-9
2307,Communist Party of Nepal- Maoist (CPN-M),0,-9
2308,Tribesmen Murad Tribe,0,-9
2309,Ashuar Tribe,0,-9
2310,Death to Rustlers,0,-9
2311,Anonima Sequestri,0,-9
2312,Catholic E. Timurese,0,-9
2313,Allied Democratic Forces (ADF),0,-9
2314,Maori,0,-9
2315,Vietnamese,0,-9
2316,Buddhist Monks,0,-9
2317,Koreans,0,-9
2318,Hamas (Islamic Resistance Movement),0,1
2319,Jihad Islamic League Front,0,-9
2320,Muslim Rebels,0,0
2321,Armed Islamic Group (GIA),0,0
2322,Columbia PM,0,-9
2323,Timorese guerrillas,0,-9
2324,Guatemalan hired assasins,0,-9
2325,Pataxo Indians,0,-9
2326,Republic of Texas,0,-9
2327,Tribal guerrillas,0,-9
2328,Loyalist Volunteer Forces (LVF),0,-9
2329,Tehrik al-Mojahedin,0,-9
2330,Communist Party of Nepal- Unified Marxist-Leninist (CPN-UML),0,-9
2331,Turkish radicals,1,1
2332,Nepali Congress Party (NC),0,-9
2333,Guerrilla Command Force 97,0,-9
2334,Elos security firm,0,-9
2335,Republican Anticlerical Group,0,-9
2336,Massive escape,0,-9
2337,Revolutionary Military Council,0,-9
2338,"Raul Ernesto Cruz Leon, Salvadorian",0,-9
2339,Sagrado Corazon Fanatic Group,0,-9
2340,Andres Castro United Front,0,-9
2341,Northern Diriangen Front (FND),0,-9
2342,Al-Yemenia al-Ulia Tribesmen,0,-9
2343,We Who Built Sweden,0,-9
2344,Tamil Liberation Army,0,-9
2345,Rahanwein Resistance Army (RRA),0,-9
2346,White Legion (Georgia),0,-9
2347,Modakeke Ethnics,0,-9
2348,Majerten clansmen,0,-9
2349,Korubo Tribe,0,-9
2350,Rival clan,0,-9
2351,Convention of Liberal Reformers (CLR),0,-9
2352,Che Guevara Guerrillas,0,-9
2353,Serb demonstrators,0,-9
2354,Sa'ad Militia,0,-9
2355,Rizvon Sadirov Group,0,-9
2356,Filipino Soldiers for the Country,0,-9
2357,Saharan Revolutionary Armed Front (FARS),0,-9
2358,Jordanian Islamic Resistance,0,-9
2359,Grupo de Combatientes Populares,0,-9
2360,Commander Luciano Varela Antiguerrilla Group,0,-9
2361,Bin Zabyan Tribesmen,0,-9
2362,Shahid Khalsa Force,0,-9
2363,Revolutionary Struggle,0,-9
2364,Brelvi Muslims,0,-9
2365,Islamic Jihad Organization (Yemen),0,-9
2366,"Tribesmen, al-Itada",0,-9
2367,Retired Soldier,0,-9
2368,Kamajor Hunters,0,-9
2369,National Liberation Front of Tripura (NLFT),0,0
2370,Revolutionary Combat Brigades,0,-9
2371,Party Unity,0,-9
2372,Supporters of ret. Gen. Lino Oviedo,0,-9
2373,Activists,0,-9
2374,Youth Gang,0,-9
2375,Modakeke Ethnic Activists,0,-9
2376,Al-Sunni muslim sect,0,-9
2377,Kisii Activists,0,-9
2378,People's Militia of Dagestan,0,-9
2379,People's Revolutionary Army (ERP),0,-9
2380,Maasai,0,-9
2381,National Development Party (NDP),0,-9
2382,Hutu extremists,0,0
2383,Loyalist Volunteer Forces (LVF),0,1
2384,Kosovo Liberation Army (KLA),0,1
2385,Continuity Irish Republican Army (CIRA),0,1
2386,Fighting Guerrilla Formation,0,0
2387,Lashkar-e-Jhangvi,0,1
2388,Algerian Islamic Extremists,0,0
2389,May 15,0,1
2390,Alex Boncayao Brigade (ABB),0,1
2391,Irish National Liberation Army (INLA),0,1
2392,Irish National Liberation Army (INLA),0,0
2393,Harkat ul Ansar,0,1
2394,Continuity Irish Republican Army (CIRA),0,0
2395,Conscientious Arsonists (CA),0,1
2396,Revolutionary Workers' Council (Kakurokyo),0,1
2397,United Liberation Front of Assam (ULFA),0,0
2398,Union of Democratic Forces,0,1
2399,Corsican National Liberation Front (FLNC),0,1
2400,Irish Republican Army (IRA),0,0
2401,Ninjas,0,0
2402,Palestinian Extremists,0,0
2403,Unknown,1,1
2404,Pattani United Liberation Organization (PULO),0,0
2405,Al-Ummah,0,0
2406,Shining Path (SL),0,0
2407,National Union for the Total Independence of Angola (UNITA),0,0
2408,Allied Democratic Forces (ADF),0,0
2409,Zviadists,0,1
2410,Revolutionary Armed Forces of Colombia (FARC),0,0
2411,Abu Sayyaf Group (ASG),0,0
2412,Democratic Karen Buddhist Army (DKBA),0,0
2413,November 17 Revolutionary Organization (N17RO),0,0
2414,First of October Antifascist Resistance Group (GRAPO),0,1
2415,Sipah-e-Sahaba/Pakistan (SSP),0,0
2416,Al-Gama'at al-Islamiyya (IG),0,0
2417,Revolutionary Armed Forces of Colombia (FARC),0,1
2418,Muttahida Qami Movement (MQM),0,0
2419,Kurdistan Workers' Party (PKK),0,0
2420,Supporters of Ali Mahdi Mohammed,0,0
2421,Khmer Rouge,0,0
2422,14 K Triad,0,0
2423,National Liberation Army of Colombia (ELN),0,0
2424,Chechen Rebels,0,0
2425,May 98,0,1
2426,Popular Revolutionary Army (Mexico),0,1
2427,Basque Fatherland and Freedom (ETA),0,1
2428,Revolutionary Nuclei,0,1
2429,Loyalist Volunteer Forces (LVF),0,0
2430,Real Irish Republican Army (RIRA),0,0
2431,Revolutionary Struggle,0,1
2432,White Legion (Georgia),0,0
2433,Hamas (Islamic Resistance Movement),0,0
2434,Corsican National Liberation Front- Historic Channel,0,1
2435,Popular Revolutionary Army (Mexico),0,0
2436,Anti-Christian extremists,1,1
2437,Arsonists for Social Cohesion,0,1
2438,Bodo Liberation Tigers (BLT),0,0
2439,Revolutionary United Front (RUF),0,0
2440,Real Irish Republican Army (RIRA),0,1
2441,Hizbul Mujahideen (HM),0,0
2442,Grey Wolves,0,0
2443,Al-Qaida,0,1
2444,People's War Group (PWG),0,0
2445,Kurdish Democratic Party-Iraq (KDP),0,0
2446,Banyamulenge rebels,0,0
2447,Kosovo Liberation Army (KLA),0,0
2448,Muslims Against Global Oppression (MAGO),0,1
2449,Devrimici Halk Kurtulus Cephesi (DHKP/C),0,1
2450,Wolves of Islam,0,1
2451,Turkish Communist Party/Marxist (TKP-ML),0,0
2452,Abu Nidal Organization (ANO),0,1
2453,Naxalites,0,0
2454,Palestinian Extremists,0,1
2455,National Democratic Front of Bodoland (NDFB),0,0
2456,Congolese Democratic Coalition,0,1
2457,Movement of Democratic Forces of Casamance,0,0
2458,Popular Liberation Army (EPL),0,1
2459,Moro Islamic Liberation Front (MILF),0,0
2460,National Liberation Army of Colombia (ELN),0,1
2461,Partisan Sharpshooters,0,1
2462,Peasant Self-Defense Group (ACCU),0,0
2463,Israeli settlers,0,1
2464,Party for the Liberation of the Hutu People (PALIPEHUTU),0,0
2465,Breton Liberation Front (FLB),0,1
2466,Tribesmen,0,0
2467,Supporters of Colonel Mahmud Khudoyberdiyev,0,0
2468,First of October Antifascist Resistance Group (GRAPO),0,0
2469,Orange Volunteers (OV),0,1
2470,Robin Food,0,0
2471,Gunmen,0,0
2472,Tigers,0,1
2473,Kurdistan Workers' Party (PKK),0,1
2474,Muslim extremists,0,0
2475,Islamic Jihad Organization (Yemen),0,1
2476,Right-Wing Death Squad,0,0
2477,Rebels,0,0
2478,Fight Against Authority,0,1
2479,Lashkar-e-Jhangvi,0,0
2480,Mahdaviyat,0,0
2481,Armed Forces Revolutionary Council (AFRC),0,0
2482,Children of November,0,1
2483,Separatists,0,0
2484,Matan Abdulle,0,0
2485,Vishwa Hindu Parishad (VHP),0,0
2486,People Against Gangsterism and Drugs (PAGAD),0,0
2487,Red Hand Defenders (RHD),0,1
2488,Support of Ocalan-The Hawks of Thrace,0,1
2489,Sword of Islam,0,0
2490,Ranbir Sena,0,1
2491,Albanian extremists,0,0
2492,New People's Army (NPA),0,1
2493,Sudan People's Liberation Army (SPLA),0,0
2494,Ansar Sarallah,0,1
2495,Salafist Group for Preaching and Fighting (GSPC),0,0
2496,Mazdoor Kisan Sangram Samiti (MKSS),0,0
2497,Turkish Communist Party/Marxist (TKP-ML),0,1
2498,Harkatul Jihad-e-Islami,0,0
2499,The Extraditables,0,0
2500,The Front for the Liberation of the Cabinda Enclave - Renewed (FLEC),0,1
2501,Maoists,0,0
2502,Georgian extremists,0,0
2503,Basque extremists,0,0
2504,Ulster Volunteer Force (UVF),0,0
2505,Maoist Communist Center (MCC),0,0
2506,Comite d'Action Viticole,0,1
2507,Anti-Environmentalists,1,0
2508,People's Liberation Army (India),0,0
2509,SKIF Detachment,0,1
2510,National Democratic Alliance of Sudan,0,0
2511,Pemuda Pancasila,0,1
2512,New People's Army (NPA),0,0
2513,New Revolutionary Alternative (NRA),0,1
2514,Association of Mobil Spill Affected Communities (AMSAC),0,1
2515,Anti-Imperialist Commando,0,1
2516,Neo-Nazi extremists,1,1
2517,CSS Movement,0,0
2518,Anti-Racist Guerrilla Nuclei,0,1
2519,Red Line,0,0
2520,Purbo Banglar Communist Party,0,0
2521,Jarrai,0,0
2522,Loyalists,0,0
2523,Aitarak Militia,0,0
2524,Besi Merah Putih Militia,0,0
2525,People's Liberation Organization of Tamil Eelam,0,0
2526,Anti-Independence extremists,0,0
2527,Red Brigades Fighting Communist Party (BR-PCC),0,1
2528,People's Sovereignty Party (PDR),0,0
2529,National Army for the Liberation of Uganda (NALU),0,1
2530,Supporters of Ernest Wamba dia Wamba,0,0
2531,Left-wing extremists,0,0
2532,Red Hand Defenders (RHD),0,0
2533,United Self Defense Units of Colombia (AUC),0,0
2534,Fatherland,0,1
2535,Mozambique National Resistance Movement (MNR),0,0
2536,Front for the Liberation of the Enclave of Cabinda (FLEC),0,0
2537,Guadalcanal Liberation Army,0,0
2538,Kach,0,1
2539,Iraqi Islamic Vanguards for National Salvation (IIVNS),0,1
2540,Serbian extremists,0,0
2541,Anti-Semitic extremists,1,0
2542,Ijaw extremists,0,0
2543,Free Aceh Movement (GAM),0,0
2544,Karen National Union,0,0
2545,Albanian extremists,1,0
2546,Human Rights Renewal Movement (Renovacion por los Derechos Humanos),0,0
2547,Ariska Brodraskapet (Aryan Brotherhood),0,0
2548,Hells Angels,0,0
2549,World Church of the Creator,0,0
2550,Free Papua Movement (OPM-Organisasi Papua Merdeka),0,0
2551,Separatists,0,1
2552,Anti-State Proletarian Nuclei,0,1
2553,Movement for Democracy and Justice in Chad (MDJT),0,1
2554,Lashkar-e-Taiba (LeT),0,1
2555,Mahidi,0,0
2556,Supporters of Pascal Lissouba,0,0
2557,The Northern Alliance (or United Islamic Front for Salvation of Afghanistan - UIFSA),0,0
2558,Jaime Bateman Cayon Group (JBC),0,0
2559,The Justice Department,0,1
2560,Dima Halao Daoga (DHD),0,0
2561,Irish Republican Extremists,0,0
2562,Ulster Freedom Fighters (UFF),0,0
2563,Khalistan Liberation Force,0,1
2564,National Liberation Front of Tripura (NLFT),0,1
2565,Hizbul Mujahideen (HM),0,1
2566,Muslim extremists,0,1
2567,National Organization of Cypriot Fighters (EOKA),0,0
2568,Right-Wing Paramilitaries,0,0
2569,Tupamaro Revolutionary Movement,0,1
2570,Adan Abyan Islamic Army (AAIA),0,1
2571,White supremacists/nationalists,1,1
2572,Pro-Indonesia extremists,0,0
2573,Israeli extremists,0,0
2574,Karen National Union,0,1
2575,Devrimici Halk Kurtulus Cephesi (DHKP/C),0,0
2576,United Self Defense Units of Colombia (AUC),0,1
2577,Armata di Liberazione Naziunale (ALN),0,1
2578,Ummah Liberation Army,0,0
2579,Free Aceh Movement (GAM),0,1
2580,Communist Party of India- Marxist-Leninist,0,0
2581,Armata di Liberazione Naziunale (ALN),0,0
2582,Union of Revolutionary Communists in Turkey (TIKB),0,0
2583,Tribal guerrillas,0,1
2584,Harakat ul-Mujahidin (HuM),0,1
2585,Andres Castro United Front,0,0
2586,Vigorous Burmese Student Warriors,0,-9
2587,Sunni Muslim extremists,0,0
2588,All Tripura Tiger Force (ATTF),0,0
2589,Friendly Company,0,1
2590,Popular Liberation Army (EPL),0,0
2591,East Turkistan Liberation Organization,0,1
2592,Great Eastern Islamic Raiders Front (IBDA-C),0,1
2593,Pro-Pakistani extremists,0,0
2594,Gazteriak,0,0
2595,Fatherland and Liberty Nationalist Front (FNPL - Frente Nacionalista Patria y Libertad FNPL),0,0
2596,Paramilitaries,0,0
2597,National Council for Defense of Democracy (NCDD),0,0
2598,Supporters of Johnny Paul Koroma,0,0
2599,Amal,0,1
2600,The Justice Department,0,0
2601,Mujahedin-e Khalq (MEK),0,0
2602,Angry Brigade (Italy),0,0
2603,Bani Jaber tribe,0,1
2604,Armenian nationalists,1,0
2605,Youth of Islamic Awakening,0,1
2606,Anti-State Action,0,1
2607,Ijaw extremists,0,1
2608,Anti-Capitalist Action,0,1
2609,Corsican National Liberation Front (FLNC),0,0
2610,Al-Ittihaad al-Islami (AIAI),0,0
2611,Ijaw extremists,0,-9
2612,Egbesu Youths of the Bayelsa,0,0
2613,Moro Islamic Liberation Front (MILF),0,1
2614,Zionist Resistance Fighters,0,0
2615,Anti-Zionist Movement,0,1
2616,Clandestini Corsi,0,1
2617,Anti-Zionist Movement,0,0
2618,Militants,0,0
2619,Al-Nawaz,0,1
2620,National Socialist Council of Nagaland,0,0
2621,Bengali Tiger Force (BTF),0,0
2622,Beli Orlovi (White Eagles),0,1
2623,Harakat ul-Mujahidin (HuM),0,0
2624,Colombian Patriotic Resistance,0,1
2625,Earth Liberation Front (ELF),0,-9
2626,Tamils,0,0
2627,Autonomous Decorators,0,0
2628,Asbat al-Ansar,0,0
2629,Anarchist Faction for Subversion,0,1
2630,Al-Qaida,0,0
2631,Anarchists,0,0
2632,Allied Democratic Forces (ADF),0,1
2633,Odua Peoples' Congress (OPC),0,0
2634,Revolutionary Leninist Brigades,0,1
2635,28s,0,0
2636,Beja Congress,0,1
2637,November 19 Anarchist Faction,0,1
2638,God's Army,0,0
2639,Insurgents,0,0
2640,Militia Members,0,0
2641,Guerrillas,0,0
2642,Erotic Anti-authority Cells,0,1
2643,National Liberation Army (Ecuador),0,0
2644,Communist Party of Nepal- Maoist (CPN-M),0,0
2645,National People's Party (Rashtriya Janata Dal - RJD),0,0
2646,Grupo de Combatientes Populares,0,1
2647,Muslim Militants,0,0
2648,Tribesmen,0,1
2649,Anti-White extremists,1,0
2650,Squadrons of Terror (Katibat El Ahoual),0,0
2651,Breton Liberation Front (FLB),0,0
2652,Serb Radical Party,0,0
2653,Tamil Nadu Liberation Army,0,1
2654,Terena Indians,0,1
2655,Shia Muslim extremists,0,0
2656,Moro National Liberation Front (MNLF),0,0
2657,Coalition to Save the Preserves (CSP),0,1
2658,Last Generation,0,1
2659,Iparretarrak (IK),0,1
2660,Jaish-e-Mohammad (JeM),0,0
2661,Iconoclasts,0,1
2662,Karbi National Volunteers (KNV),0,0
2663,Abu Sayyaf Group (ASG),0,1
2664,Revolutionary Perspective,0,1
2665,Revolutionary United Front (RUF),0,1
2666,Beja Congress,0,0
2667,Turkish Hezbollah,0,0
2668,Revenge of the Trees,0,1
2669,Otpor,0,0
2670,Borana bandits,0,0
2671,Supreme Council for Islamic Revolution in Iraq (SCIRI),0,0
2672,Supporters of General Lino Oviedo,0,1
2673,National Front Against Tigers (NFAT),0,1
2674,Environmentalists,1,0
2675,Jaish-e-Mohammad (JeM),0,1
2676,November 17 Revolutionary Organization (N17RO),0,1
2677,Hindu extremists,0,0
2678,Salafist Group for Preaching and Fighting (GSPC),0,1
2679,Fighters of Democratic Latvia,0,1
2680,Zimbabwe African Nationalist Union (ZANU),0,0
2681,National Front Against Tigers (NFAT),0,0
2682,International Solidarity,0,1
2683,Protestant extremists,0,0
2684,Civil Defense Force (CDF),0,-9
2685,Revolutionary Proletarian Initiative Nuclei (NIPR),0,1
2686,Al-Ma'unah,0,0
2687,Party for the Liberation of the Hutu People (PALIPEHUTU),0,1
2688,Kamtapur Liberation Organization (KLO),0,0
2689,Baby Liberation Army,0,1
2690,Salafist Group for Preaching and Fighting (GSPC),0,-9
2691,Jamaat-E-Islami (Bangladesh),0,0
2692,People's War Group (PWG),0,1
2693,Fuerzas Armadas Revolucionarias del Pueblo (FARP),0,1
2694,Fundamentalists,0,0
2695,Neo-Nazi extremists,1,0
2696,Ejercito Revolucionario Guevarista (Guevarist Revolutionary Army),0,0
2697,Anti-Government extremists,0,0
2698,Anarchists,0,1
2699,Bandits,0,1
2700,Jemaah Islamiya (JI),0,0
2701,Tribal Group,0,0
2702,Armed People,0,0
2703,Islamic Movement of Uzbekistan (IMU),0,0
2704,Youths,0,0
2705,Black Star,0,1
2706,Armata Corsa,0,1
2707,Anarchist Struggle,0,1
2708,West Side Boys,0,0
2709,Villagers,0,1
2710,Chukakuha (Middle Core Faction),0,0
2711,Militants,0,1
2712,Former Soldiers/Police,0,0
2713,Bandits,0,0
2714,Hutus Former Soldiers,0,0
2715,Skinheads,0,0
2716,Ranbir Sena,0,0
2717,National Socialist Underground,0,1
2718,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),0,0
2719,Iraqi extremists,1,1
2720,Isatabu Freedom Movement (IFM),0,1
2721,Miscreants,0,0
2722,Real Irish Republican Army (RIRA),0,-9
2723,Government Supporters,0,0
2724,Mungiki Sect,0,-9
2725,Uighur Liberation Organization,0,0
2726,Ulster Volunteer Force (UVF),0,1
2727,Anti-Communist Command (KAK),0,1
2728,Federation of Students and Scholars of Cote d'Ivoire (FESCI),0,0
2729,Communist Party of India- Marxist-Leninist,0,-9
2730,Akhilesh Singh Gang,0,0
2731,Umar al-Mukhtar Martyr Forces,0,1
2732,Corsican Separatists,0,1
2733,Iparretarrak (IK),0,0
2734,United Bengali Liberation Front (UBLF),0,0
2735,Rebel Military Unit,0,1
2736,Al-Aqsa Martyrs Brigade,0,1
2737,Rebel Military Unit,0,0
2738,U/I Somali Militiamen,0,0
2739,The Husayn Ubayyat Martyrs' Brigades,0,1
2740,Al-Zaidi Tribe - Mareb,0,0
2741,National Bolshevik Party (Partiya Natsionalnikh Bolshevikov - PNB),0,0
2742,Palestinian Hezbollah,0,1
2743,The Islamic Revolution to Liberate Palestine,0,1
2744,Cambodian Freedom Fighters (CFF),0,0
2745,Muslims,0,0
2746,All Tripura Tiger Force (ATTF),0,1
2747,U/I Liberian Gunmen,0,0
2748,Civil War Veterans,0,0
2749,Palestinians,0,0
2750,Kashmiri extremists,0,0
2751,Jordanian Islamic Resistance,0,1
2752,Takfir wal-Hijra (Excommunication and Exodus),0,0
2753,Allied Democratic Forces of Guinea (RDFG),0,1
2754,Islamic Defenders' Front (FPI),0,0
2755,Algerian Moslem Fundamentalists,0,0
2756,Right-wing extremists,1,-9
2757,Jamiat ul-Mujahedin (JuM),0,1
2758,Anarchists Attack Team,0,1
2759,Popular Resistance Committees,0,1
2760,Intifada Martyrs,0,1
2761,Rastas,0,1
2762,Albanian Separatists,0,1
2763,United Self Defense Units of Colombia (AUC),0,-9
2764,Rahanwein Resistance Army (RRA),0,0
2765,Muslim Separatists,0,0
2766,Taliban,0,0
2767,United People's Democratic Solidarity (UPDS),0,0
2768,Free Papua Movement (OPM-Organisasi Papua Merdeka),0,1
2769,Civic United Front (CUF),0,0
2770,Yemenis,0,1
2771,Armata Corsa,0,0
2772,National Liberation Army (NLA) (Macedonia),0,1
2773,Opposition Group,0,0
2774,Supporters of Saddam Hussein,1,1
2775,Chukakuha Revolutionary Army,0,1
2776,Al-Fatah,0,1
2777,Marhan Clan,0,-9
2778,Democratic Front for the Liberation of Palestine (DFLP),0,1
2779,"Civil Association for Peace in Colombia, Asocipaz",0,0
